ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NumeralAnalysis
TikhakTangsa-27_twentyseven-1,,TikhakTangsa,27_twentyseven,kʰu-ɹa-sɘnət,kʰu-ɹa-sɘnət,kʰ u + ɹ a + s ɘ n ə t,,FW2023,,,^ kʰ u - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-28_twentyeight-1,,TikhakTangsa,28_twentyeight,kʰu-ɹa-mɘʧət,kʰu-ɹa-mɘʧət,kʰ u + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ kʰ u - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-29_twentynine-1,,TikhakTangsa,29_twentynine,kʰu-ɹa-tɘko,kʰu-ɹa-tɘko,kʰ u + ɹ a + t ɘ k o,,FW2023,,,^ kʰ u - ɹ a - t ɘ k o $,default,
TikhakTangsa-30_thirty-1,,TikhakTangsa,30_thirty,kɘʧomʧe,kɘʧomʧe,k ɘ tʃ o m tʃ e,,FW2023,,,^ k ɘ ʧ o m ʧ e $,default,
TikhakTangsa-31_thirtyone-1,,TikhakTangsa,31_thirtyone,kɘʧomʧe-ɹa-si,kɘʧomʧe-ɹa-si,k ɘ tʃ o m tʃ e + ɹ a + s i,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - s i $,default,
TikhakTangsa-32_thirtytwo-1,,TikhakTangsa,32_thirtytwo,kɘʧomʧe-ɹa-nəi,kɘʧomʧe-ɹa-nəi,k ɘ tʃ o m tʃ e + ɹ a + n ə i,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - n ə i $,default,
TikhakTangsa-33_thirtythree-1,,TikhakTangsa,33_thirtythree,kɘʧomʧe-ɹa-ɹom,kɘʧomʧe-ɹa-ɹom,k ɘ tʃ o m tʃ e + ɹ a + ɹ o m,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - ɹ o m $,default,
TikhakTangsa-34_thirtyfour-1,,TikhakTangsa,34_thirtyfour,kɘʧomʧe-ɹa-bɘlei,kɘʧomʧe-ɹa-bɘlei,k ɘ tʃ o m tʃ e + ɹ a + b ɘ l e i,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - b ɘ l e i $,default,
TikhakTangsa-35_thirtyfive-1,,TikhakTangsa,35_thirtyfive,kɘʧomʧe-ɹa-baŋa,kɘʧomʧe-ɹa-baŋa,k ɘ tʃ o m tʃ e + ɹ a + b a ŋ a,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - b a ŋ a $,default,
TikhakTangsa-36_thirtysix-1,,TikhakTangsa,36_thirtysix,kɘʧomʧe-ɹa-koɹok,kɘʧomʧe-ɹa-koɹok,k ɘ tʃ o m tʃ e + ɹ a + k o ɹ o k,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - k o ɹ o k $,default,
TikhakTangsa-37_thirtyseven-1,,TikhakTangsa,37_thirtyseven,kɘʧomʧe-ɹa-sɘnət,kɘʧomʧe-ɹa-sɘnət,k ɘ tʃ o m tʃ e + ɹ a + s ɘ n ə t,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-38_thirtyeight-1,,TikhakTangsa,38_thirtyeight,kɘʧomʧe-ɹa-mɘʧət,kɘʧomʧe-ɹa-mɘʧət,k ɘ tʃ o m tʃ e + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-39_thirtynine-1,,TikhakTangsa,39_thirtynine,kɘʧomʧe-ɹa-tɘko,kɘʧomʧe-ɹa-tɘko,k ɘ tʃ o m tʃ e + ɹ a + t ɘ k o,,FW2023,,,^ k ɘ ʧ o m ʧ e - ɹ a - t ɘ k o $,default,
TikhakTangsa-40_forty-1,,TikhakTangsa,40_forty,bɘlejoŋ,bɘlejoŋ,b ɘ l e j o ŋ,,FW2023,,,^ b ɘ l e j o ŋ $,default,
TikhakTangsa-41_fortyone-1,,TikhakTangsa,41_fortyone,bɘlejoŋ-ɹa-si,bɘlejoŋ-ɹa-si,b ɘ l e j o ŋ + ɹ a + s i,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - s i $,default,
TikhakTangsa-42_fortytwo-1,,TikhakTangsa,42_fortytwo,bɘlejoŋ-ɹa-nəi,bɘlejoŋ-ɹa-nəi,b ɘ l e j o ŋ + ɹ a + n ə i,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-43_fortythree-1,,TikhakTangsa,43_fortythree,bɘlejoŋ-ɹa-ɹom,bɘlejoŋ-ɹa-ɹom,b ɘ l e j o ŋ + ɹ a + ɹ o m,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-44_fortyfour-1,,TikhakTangsa,44_fortyfour,bɘlejoŋ-ɹa-bɘləi,bɘlejoŋ-ɹa-bɘləi,b ɘ l e j o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-45_fortyfive-1,,TikhakTangsa,45_fortyfive,bɘlejoŋ-ɹa-baŋa,bɘlejoŋ-ɹa-baŋa,b ɘ l e j o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-46_fortysix-1,,TikhakTangsa,46_fortysix,bɘlejoŋ-ɹa-koɹok,bɘlejoŋ-ɹa-koɹok,b ɘ l e j o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-47_fortyseven-1,,TikhakTangsa,47_fortyseven,bɘlejoŋ-ɹa-sɘnət,bɘlejoŋ-ɹa-sɘnət,b ɘ l e j o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-48_fortyeight-1,,TikhakTangsa,48_fortyeight,bɘlejoŋ-ɹa-mɘʧət,bɘlejoŋ-ɹa-mɘʧət,b ɘ l e j o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-49_fortynine-1,,TikhakTangsa,49_fortynine,bɘlejoŋ-ɹa-tɘko,bɘlejoŋ-ɹa-tɘko,b ɘ l e j o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ b ɘ l e j o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-50_fifty-1,,TikhakTangsa,50_fifty,baŋajoŋ,baŋajoŋ,b a ŋ a j o ŋ,,FW2023,,,^ b a ŋ a j o ŋ $,default,
TikhakTangsa-51_fiftyone-1,,TikhakTangsa,51_fiftyone,baŋajoŋ-ɹa-si,baŋajoŋ-ɹa-si,b a ŋ a j o ŋ + ɹ a + s i,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - s i $,default,
TikhakTangsa-52_fiftytwo-1,,TikhakTangsa,52_fiftytwo,baŋajoŋ-ɹa-nəi,baŋajoŋ-ɹa-nəi,b a ŋ a j o ŋ + ɹ a + n ə i,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-53_fiftythree-1,,TikhakTangsa,53_fiftythree,baŋajoŋ-ɹa-ɹom,baŋajoŋ-ɹa-ɹom,b a ŋ a j o ŋ + ɹ a + ɹ o m,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-54_fiftyfour-1,,TikhakTangsa,54_fiftyfour,baŋajoŋ-ɹa-bɘləi,baŋajoŋ-ɹa-bɘləi,b a ŋ a j o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-55_fiftyfive-1,,TikhakTangsa,55_fiftyfive,baŋajoŋ-ɹa-baŋa,baŋajoŋ-ɹa-baŋa,b a ŋ a j o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-56_fiftysix-1,,TikhakTangsa,56_fiftysix,baŋajoŋ-ɹa-koɹok,baŋajoŋ-ɹa-koɹok,b a ŋ a j o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-57_fiftyseven-1,,TikhakTangsa,57_fiftyseven,baŋajoŋ-ɹa-sɘnət,baŋajoŋ-ɹa-sɘnət,b a ŋ a j o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-58_fiftyeight-1,,TikhakTangsa,58_fiftyeight,baŋajoŋ-ɹa-mɘʧət,baŋajoŋ-ɹa-mɘʧət,b a ŋ a j o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-59_fiftynine-1,,TikhakTangsa,59_fiftynine,baŋajoŋ-ɹa-tɘko,baŋajoŋ-ɹa-tɘko,b a ŋ a j o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ b a ŋ a j o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-60_sixty-1,,TikhakTangsa,60_sixty,koɹokʤoŋ,koɹokʤoŋ,k o ɹ o k dʒ o ŋ,,FW2023,,,^ k o ɹ o k ʤ o ŋ $,default,
TikhakTangsa-61_sixtyone-1,,TikhakTangsa,61_sixtyone,koɹokʤoŋ-ɹa-si,koɹokʤoŋ-ɹa-si,k o ɹ o k dʒ o ŋ + ɹ a + s i,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - s i $,default,
TikhakTangsa-62_sixtytwo-1,,TikhakTangsa,62_sixtytwo,koɹokʤoŋ-ɹa-nəi,koɹokʤoŋ-ɹa-nəi,k o ɹ o k dʒ o ŋ + ɹ a + n ə i,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-63_sixtythree-1,,TikhakTangsa,63_sixtythree,koɹokʤoŋ-ɹa-ɹom,koɹokʤoŋ-ɹa-ɹom,k o ɹ o k dʒ o ŋ + ɹ a + ɹ o m,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-64_sixtyfour-1,,TikhakTangsa,64_sixtyfour,koɹokʤoŋ-ɹa-bɘləi,koɹokʤoŋ-ɹa-bɘləi,k o ɹ o k dʒ o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-65_sixtyfive-1,,TikhakTangsa,65_sixtyfive,koɹokʤoŋ-ɹa-baŋa,koɹokʤoŋ-ɹa-baŋa,k o ɹ o k dʒ o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-66_sixtysix-1,,TikhakTangsa,66_sixtysix,koɹokʤoŋ-ɹa-koɹok,koɹokʤoŋ-ɹa-koɹok,k o ɹ o k dʒ o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-67_sixtyseven-1,,TikhakTangsa,67_sixtyseven,koɹokʤoŋ-ɹa-sɘnət,koɹokʤoŋ-ɹa-sɘnət,k o ɹ o k dʒ o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-68_sixtyeight-1,,TikhakTangsa,68_sixtyeight,koɹokʤoŋ-ɹa-mɘʧət,koɹokʤoŋ-ɹa-mɘʧət,k o ɹ o k dʒ o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-69_sixtynine-1,,TikhakTangsa,69_sixtynine,koɹokʤoŋ-ɹa-tɘko,koɹokʤoŋ-ɹa-tɘko,k o ɹ o k dʒ o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ k o ɹ o k ʤ o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-70_seventy-1,,TikhakTangsa,70_seventy,sɘnətʤoŋ,sɘnətʤoŋ,s ɘ n ə t dʒ o ŋ,,FW2023,,,^ s ɘ n ə t ʤ o ŋ $,default,
TikhakTangsa-71_seventyone-1,,TikhakTangsa,71_seventyone,sɘnətʤoŋ-ɹa-si,sɘnətʤoŋ-ɹa-si,s ɘ n ə t dʒ o ŋ + ɹ a + s i,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - s i $,default,
TikhakTangsa-72_seventytwo-1,,TikhakTangsa,72_seventytwo,sɘnətʤoŋ-ɹa-nəi,sɘnətʤoŋ-ɹa-nəi,s ɘ n ə t dʒ o ŋ + ɹ a + n ə i,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-73_seventythree-1,,TikhakTangsa,73_seventythree,sɘnətʤoŋ-ɹa-ɹom,sɘnətʤoŋ-ɹa-ɹom,s ɘ n ə t dʒ o ŋ + ɹ a + ɹ o m,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-74_seventyfour-1,,TikhakTangsa,74_seventyfour,sɘnətʤoŋ-ɹa-bɘləi,sɘnətʤoŋ-ɹa-bɘləi,s ɘ n ə t dʒ o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-75_seventyfive-1,,TikhakTangsa,75_seventyfive,sɘnətʤoŋ-ɹa-baŋa,sɘnətʤoŋ-ɹa-baŋa,s ɘ n ə t dʒ o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-76_seventysix-1,,TikhakTangsa,76_seventysix,sɘnətʤoŋ-ɹa-koɹok,sɘnətʤoŋ-ɹa-koɹok,s ɘ n ə t dʒ o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-77_seventyseven-1,,TikhakTangsa,77_seventyseven,sɘnətʤoŋ-ɹa-sɘnət,sɘnətʤoŋ-ɹa-sɘnət,s ɘ n ə t dʒ o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-78_seventyeight-1,,TikhakTangsa,78_seventyeight,sɘnətʤoŋ-ɹa-mɘʧət,sɘnətʤoŋ-ɹa-mɘʧət,s ɘ n ə t dʒ o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-79_seventynine-1,,TikhakTangsa,79_seventynine,sɘnətʤoŋ-ɹa-tɘko,sɘnətʤoŋ-ɹa-tɘko,s ɘ n ə t dʒ o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ s ɘ n ə t ʤ o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-80_eighty-1,,TikhakTangsa,80_eighty,mɘʧətʤoŋ,mɘʧətʤoŋ,m ɘ tʃ ə t dʒ o ŋ,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ $,default,
TikhakTangsa-81_eightyone-1,,TikhakTangsa,81_eightyone,mɘʧətʤoŋ-ɹa-si,mɘʧətʤoŋ-ɹa-si,m ɘ tʃ ə t dʒ o ŋ + ɹ a + s i,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - s i $,default,
TikhakTangsa-82_eightytwo-1,,TikhakTangsa,82_eightytwo,mɘʧətʤoŋ-ɹa-nəi,mɘʧətʤoŋ-ɹa-nəi,m ɘ tʃ ə t dʒ o ŋ + ɹ a + n ə i,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-83_eightythree-1,,TikhakTangsa,83_eightythree,mɘʧətʤoŋ-ɹa-ɹom,mɘʧətʤoŋ-ɹa-ɹom,m ɘ tʃ ə t dʒ o ŋ + ɹ a + ɹ o m,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-84_eightyfour-1,,TikhakTangsa,84_eightyfour,mɘʧətʤoŋ-ɹa-bɘləi,mɘʧətʤoŋ-ɹa-bɘləi,m ɘ tʃ ə t dʒ o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-85_eightyfive-1,,TikhakTangsa,85_eightyfive,mɘʧətʤoŋ-ɹa-baŋa,mɘʧətʤoŋ-ɹa-baŋa,m ɘ tʃ ə t dʒ o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-86_eightysix-1,,TikhakTangsa,86_eightysix,mɘʧətʤoŋ-ɹa-koɹok,mɘʧətʤoŋ-ɹa-koɹok,m ɘ tʃ ə t dʒ o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-87_eightyseven-1,,TikhakTangsa,87_eightyseven,mɘʧətʤoŋ-ɹa-sɘnət,mɘʧətʤoŋ-ɹa-sɘnət,m ɘ tʃ ə t dʒ o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-88_eightyeight-1,,TikhakTangsa,88_eightyeight,mɘʧətʤoŋ-ɹa-mɘʧət,mɘʧətʤoŋ-ɹa-mɘʧət,m ɘ tʃ ə t dʒ o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-89_eightynine-1,,TikhakTangsa,89_eightynine,mɘʧətʤoŋ-ɹa-tɘko,mɘʧətʤoŋ-ɹa-tɘko,m ɘ tʃ ə t dʒ o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ m ɘ ʧ ə t ʤ o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-90_ninety-1,,TikhakTangsa,90_ninety,tɘkoʤoŋ,tɘkoʤoŋ,t ɘ k o dʒ o ŋ,,FW2023,,,^ t ɘ k o ʤ o ŋ $,default,
TikhakTangsa-91_ninetyone-1,,TikhakTangsa,91_ninetyone,tɘkoʤoŋ-ɹa-si,tɘkoʤoŋ-ɹa-si,t ɘ k o dʒ o ŋ + ɹ a + s i,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - s i $,default,
TikhakTangsa-92_ninetytwo-1,,TikhakTangsa,92_ninetytwo,tɘkoʤoŋ-ɹa-nəi,tɘkoʤoŋ-ɹa-nəi,t ɘ k o dʒ o ŋ + ɹ a + n ə i,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - n ə i $,default,
TikhakTangsa-93_ninetythree-1,,TikhakTangsa,93_ninetythree,tɘkoʤoŋ-ɹa-ɹom,tɘkoʤoŋ-ɹa-ɹom,t ɘ k o dʒ o ŋ + ɹ a + ɹ o m,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - ɹ o m $,default,
TikhakTangsa-94_ninetyfour-1,,TikhakTangsa,94_ninetyfour,tɘkoʤoŋ-ɹa-bɘləi,tɘkoʤoŋ-ɹa-bɘləi,t ɘ k o dʒ o ŋ + ɹ a + b ɘ l ə i,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - b ɘ l ə i $,default,
TikhakTangsa-95_ninetyfive-1,,TikhakTangsa,95_ninetyfive,tɘkoʤoŋ-ɹa-baŋa,tɘkoʤoŋ-ɹa-baŋa,t ɘ k o dʒ o ŋ + ɹ a + b a ŋ a,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - b a ŋ a $,default,
TikhakTangsa-96_ninetysix-1,,TikhakTangsa,96_ninetysix,tɘkoʤoŋ-ɹa-koɹok,tɘkoʤoŋ-ɹa-koɹok,t ɘ k o dʒ o ŋ + ɹ a + k o ɹ o k,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - k o ɹ o k $,default,
TikhakTangsa-97_ninetyseven-1,,TikhakTangsa,97_ninetyseven,tɘkoʤoŋ-ɹa-sɘnət,tɘkoʤoŋ-ɹa-sɘnət,t ɘ k o dʒ o ŋ + ɹ a + s ɘ n ə t,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - s ɘ n ə t $,default,
TikhakTangsa-98_ninetyeight-1,,TikhakTangsa,98_ninetyeight,tɘkoʤoŋ-ɹa-mɘʧət,tɘkoʤoŋ-ɹa-mɘʧət,t ɘ k o dʒ o ŋ + ɹ a + m ɘ tʃ ə t,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - m ɘ ʧ ə t $,default,
TikhakTangsa-99_ninetynine-1,,TikhakTangsa,99_ninetynine,tɘkoʤoŋ-ɹa-tɘko,tɘkoʤoŋ-ɹa-tɘko,t ɘ k o dʒ o ŋ + ɹ a + t ɘ k o,,FW2023,,,^ t ɘ k o ʤ o ŋ - ɹ a - t ɘ k o $,default,
TikhakTangsa-100_hundred-1,,TikhakTangsa,100_hundred,ɹɘʧasi,ɹɘʧasi,ɹ ɘ tʃ a s i,,FW2023,,,^ ɹ ɘ ʧ a s i $,default,
TikhakTangsa-1000_thousand-1,,TikhakTangsa,1000_thousand,hiŋsi,hiŋsi,h i ŋ s i,,FW2023,,,^ h i ŋ s i $,default,
TikhakTangsa-100000_lakh-1,,TikhakTangsa,100000_lakh,hiŋsi-ɹɘʧasi,hiŋsi-ɹɘʧasi,h i ŋ s i + ɹ ɘ tʃ a s i,,FW2023,,,^ h i ŋ s i - ɹ ɘ ʧ a s i $,default,
TikhakTangsa-1000000_onemillion-1,,TikhakTangsa,1000000_onemillion,hiŋsi-hiŋsi,hiŋsi-hiŋsi,h i ŋ s i + h i ŋ s i,,FW2023,,,^ h i ŋ s i - h i ŋ s i $,default,
TikhakTangsa-10000000_crore-1,,TikhakTangsa,10000000_crore,hiŋsi-hiŋsi-ɹa-ʧe,hiŋsi-hiŋsi-ɹa-ʧe,h i ŋ s i + h i ŋ s i + ɹ a + tʃ e,,FW2023,,,^ h i ŋ s i - h i ŋ s i - ɹ a - ʧ e $,default,
TikhakTangsa-100_hundred-2,,TikhakTangsa,100_hundred,ʧasi,ʧasi,tʃ a s i,,FW2023,,,^ ʧ a s i $,default,
TikhakTangsa-100_onehundred-1,,TikhakTangsa,100_onehundred,ɹɘʧasi,ɹɘʧasi,ɹ ɘ tʃ a s i,,FW2023,,,^ ɹ ɘ ʧ a s i $,default,
TikhakTangsa-200_twohundred-1,,TikhakTangsa,200_twohundred,ɹɘʧa-nəi,ɹɘʧa-nəi,ɹ ɘ tʃ a + n ə i,,FW2023,,,^ ɹ ɘ ʧ a - n ə i $,default,
TikhakTangsa-300_threehundred-1,,TikhakTangsa,300_threehundred,ɹɘʧa-ɹom,ɹɘʧa-ɹom,ɹ ɘ tʃ a + ɹ o m,,FW2023,,,^ ɹ ɘ ʧ a - ɹ o m $,default,
TikhakTangsa-400_fourhundred-1,,TikhakTangsa,400_fourhundred,ɹɘʧa-bɘləi,ɹɘʧa-bɘləi,ɹ ɘ tʃ a + b ɘ l ə i,,FW2023,,,^ ɹ ɘ ʧ a - b ɘ l ə i $,default,
TikhakTangsa-500_fivehundred-1,,TikhakTangsa,500_fivehundred,ɹɘʧa-baŋa,ɹɘʧa-baŋa,ɹ ɘ tʃ a + b a ŋ a,,FW2023,,,^ ɹ ɘ ʧ a - b a ŋ a $,default,
TikhakTangsa-600_sixhundred-1,,TikhakTangsa,600_sixhundred,ɹɘʧa-koɹok,ɹɘʧa-koɹok,ɹ ɘ tʃ a + k o ɹ o k,,FW2023,,,^ ɹ ɘ ʧ a - k o ɹ o k $,default,
TikhakTangsa-1000_thousand-2,,TikhakTangsa,1000_thousand,hiŋsi,hiŋsi,h i ŋ s i,,FW2023,,,^ h i ŋ s i $,default,
TikhakTangsa-1000_onethousand-1,,TikhakTangsa,1000_onethousand,hiŋsi,hiŋsi,h i ŋ s i,,FW2023,,,^ h i ŋ s i $,default,
TikhakTangsa-2000_twothousand-1,,TikhakTangsa,2000_twothousand,hiŋ-nəi,hiŋ-nəi,h i ŋ + n ə i,,FW2023,,,^ h i ŋ - n ə i $,default,
TikhakTangsa-3000_threethousand-1,,TikhakTangsa,3000_threethousand,hiŋ-ɹom,hiŋ-ɹom,h i ŋ + ɹ o m,,FW2023,,,^ h i ŋ - ɹ o m $,default,
TikhakTangsa-4000_fourthousand-1,,TikhakTangsa,4000_fourthousand,hiŋ-bɘləi,hiŋ-bɘləi,h i ŋ + b ɘ l ə i,,FW2023,,,^ h i ŋ - b ɘ l ə i $,default,
TikhakTangsa-5000_fivethousand-1,,TikhakTangsa,5000_fivethousand,hiŋ-baŋa,hiŋ-baŋa,h i ŋ + b a ŋ a,,FW2023,,,^ h i ŋ - b a ŋ a $,default,
TikhakTangsa-6000_sixthousand-1,,TikhakTangsa,6000_sixthousand,hiŋ-koɹok,hiŋ-koɹok,h i ŋ + k o ɹ o k,,FW2023,,,^ h i ŋ - k o ɹ o k $,default,
TikhakTangsa-120_onehundredtwenty-1,,TikhakTangsa,120_onehundredtwenty,ɹɘʧasi-ɹa-kʰu,ɹɘʧasi-ɹa-kʰu,ɹ ɘ tʃ a s i + ɹ a + kʰ u,,FW2023,,,^ ɹ ɘ ʧ a s i - ɹ a - kʰ u $,default,
TikhakTangsa-180_onehundredeighty-1,,TikhakTangsa,180_onehundredeighty,ɹɘʧasi-ɹa-mɘʧəʤoŋ,ɹɘʧasi-ɹa-mɘʧəʤoŋ,ɹ ɘ tʃ a s i + ɹ a + m ɘ tʃ ə dʒ o ŋ,,FW2023,,,^ ɹ ɘ ʧ a s i - ɹ a - m ɘ ʧ ə ʤ o ŋ $,default,
TikhakTangsa-221_twohundredtwentyone-1,,TikhakTangsa,221_twohundredtwentyone,ɹɘʧa-ɹa-kʰu-ɹa-si,ɹɘʧa-ɹa-kʰu-ɹa-si,ɹ ɘ tʃ a + ɹ a + kʰ u + ɹ a + s i,,FW2023,,,^ ɹ ɘ ʧ a - ɹ a - kʰ u - ɹ a - s i $,default,
TikhakTangsa-506_fivehundredsix-1,,TikhakTangsa,506_fivehundredsix,ɹɘʧa-baŋa-ɹa-koɹok,ɹɘʧa-baŋa-ɹa-koɹok,ɹ ɘ tʃ a + b a ŋ a + ɹ a + k o ɹ o k,,FW2023,,,^ ɹ ɘ ʧ a - b a ŋ a - ɹ a - k o ɹ o k $,default,
